name,tau,delta1,delta2,exp_id,lambda,rounds,wandb_flag,rt_sum,rt_list
happy-microwave-651,70,0.05,0.0002,tpch_static_1_MAB,0.01,0,,97265772.30660202,"[4388976.017658001, 3943444.294052, 4087214.802865, 3943444.112823, 3937149.552278, 3937113.562448001, 3937212.342532001, 3850583.7921350007, 3937113.312285001, 3838766.952133001, 3943444.11323, 3940357.4634130006, 3796590.7924390007, 3940365.482444, 3940365.482473, 3790363.02249, 3790363.022583, 3790363.022521, 3790363.022536, 3790363.022553, 3790363.022623, 3790363.022598, 3790363.022618, 3790363.022685, 3790363.028187]"
brisk-cherry-650,50,0.05,0.0002,tpch_static_1_MAB,0.01,0,,97265772.301948,"[4388976.017964001, 3943444.292321, 4087214.802709, 3943444.112783, 3937149.552066, 3937113.562276001, 3937212.342426, 3850583.791876, 3937113.312175001, 3838766.9520240007, 3943444.113078, 3940357.463259, 3796590.792331, 3940365.482259, 3940365.482376, 3790363.022338, 3790363.0224, 3790363.022511, 3790363.022331, 3790363.022434, 3790363.022363, 3790363.02243, 3790363.022397, 3790363.028059, 3790363.022762]"
classic-shadow-649,25,0.05,0.0002,tpch_static_1_MAB,0.01,0,,97265772.30046904,"[4388976.019575001, 3943444.292563, 4087214.802794, 3943444.112674, 3937149.552206, 3937113.562386001, 3937212.342548, 3850583.792134001, 3937113.312234001, 3838766.9525020006, 3943444.113176, 3940357.463273, 3796590.7923150007, 3940365.482312, 3940365.482372, 3790363.022404, 3790363.022495, 3790363.022467, 3790363.022464, 3790363.022452, 3790363.022538, 3790363.022626, 3790363.022556, 3790363.022746, 3790363.022657]"
valiant-waterfall-648,15,0.05,0.0002,tpch_static_1_MAB,0.01,0,,97265772.309592,"[4388976.027727, 3943444.294247, 4087214.802759, 3943444.112474, 3937149.552753, 3937113.564426001, 3937212.342362, 3850583.792568001, 3937113.311980001, 3838766.951951001, 3943444.112993, 3940357.463093001, 3796590.792144001, 3940365.482141, 3940365.482288, 3790363.022347, 3790363.022392, 3790363.022313, 3790363.022316, 3790363.022279, 3790363.02236, 3790363.02231, 3790363.022345, 3790363.022574, 3790363.02245]"
summer-donkey-647,10,0.05,0.0002,tpch_static_1_MAB,0.01,0,,97265772.278824,"[4388976.0171610005, 3943444.294563, 4087214.802983, 3943444.112948, 3937149.552288001, 3937113.562537001, 3937212.34264, 3850583.792238, 3937113.312388001, 3838766.9521830007, 3943444.113364, 3940357.463339001, 3796590.792548, 3940365.482585, 3940365.482584, 3790363.022516, 3790363.022754, 3790363.022607, 3790363.022732, 3790363.022367, 3790363.014567, 3790363.014512, 3790363.014789, 3790363.022819, 3790363.022812]"
hearty-frost-646,8,0.05,0.0002,tpch_static_1_MAB,0.01,0,,97217368.36515898,"[4388976.01553, 3943444.294043, 4087214.802658, 3943444.112534, 3937149.552683001, 3937113.562176001, 3937212.342338, 3850583.791864, 3937113.311621001, 3943444.113404, 3940357.463181, 3796590.7921640007, 3940365.482304, 3940365.48233, 3790363.02217, 3790363.0224, 3790363.022327, 3790363.022365, 3790363.022341, 3790363.0224, 3790363.022324, 3790363.022295, 3790363.022473, 3790363.022671, 3790363.022563]"
copper-puddle-645,5,0.05,0.0002,tpch_static_1_MAB,0.01,0,,99988113.208032,"[4388976.020925, 3943444.291716, 4087214.802624, 3943444.112589, 3937149.552087, 3937113.562228001, 3937212.341822, 3943444.11312, 4087214.803249, 3943440.112073, 4087214.802184, 3943440.112104, 3937212.342254, 3937212.342208, 3937212.341656, 3943444.11308, 3937212.343064, 3838742.892744, 3937212.342579, 3937141.142456, 4087143.602399, 4087143.602443, 4076674.042266001, 4064828.352351, 4087625.121811]"
twilight-gorge-644,3,0.05,0.0002,tpch_static_1_MAB,0.01,0,,100413831.03455698,"[4388976.0229670005, 3943444.29984, 4087214.803119, 3943444.112952, 3937149.55268, 3937113.562038001, 3943444.11324, 4087214.804006, 3943440.1124, 4087214.802286001, 3943440.104341, 3937212.334083, 3943444.104968, 3937212.335119, 3838742.884681, 3937212.334638001, 3937141.134523, 4087143.594542, 4087143.594553, 4076674.034513, 4064828.344069, 4095202.804986, 4076674.03479, 4076551.604558, 4076551.604665]"
polished-morning-643,70,0.05,0.002,tpch_static_1_MAB,0.01,0,,99988113.244801,"[4388976.00702, 3943444.295965, 4087214.803371, 3943444.112873, 3937149.552221, 3937113.564379001, 3937212.342005, 3943444.113223, 4087214.803358, 3943440.112478, 4087214.806212, 3943440.116063, 3937212.346403, 3937212.346371, 3937212.345663, 3943444.117259, 3937212.347218, 3838742.896846, 3937212.346908, 3937141.146622, 4087143.602609, 4087143.602509, 4076674.042527, 4064828.352413, 4087625.122285]"
fresh-elevator-642,50,0.05,0.002,tpch_static_1_MAB,0.01,0,,99988113.205857,"[4388976.019161001, 3943444.293684, 4087214.802634, 3943444.112698, 3937149.552314, 3937113.562099001, 3937212.34172, 3943444.112981, 4087214.803072, 3943440.112167, 4087214.802023, 3943440.112078, 3937212.342181, 3937212.342157, 3937212.341478, 3943444.11293, 3937212.34295, 3838742.892619, 3937212.342618, 3937141.142429, 4087143.602412, 4087143.602239, 4076674.042209, 4064828.355221, 4087625.117783]"
young-shadow-641,25,0.05,0.002,tpch_static_1_MAB,0.01,0,,99988113.26896502,"[4388976.050583, 3943444.294913, 4087214.802685001, 3943444.112666, 3937149.552405, 3937113.562153001, 3937212.34176, 3943444.113038, 4087214.803168, 3943440.112194, 4087214.802031, 3943440.112227, 3937212.342428, 3937212.346045001, 3937212.345582, 3943444.11705, 3937212.34695, 3838742.896529, 3937212.346616, 3937141.146317, 4087143.602471, 4087143.602427, 4076674.0423790007, 4064828.352274, 4087625.122074]"
young-field-640,15,0.05,0.002,tpch_static_1_MAB,0.01,0,,99988113.218736,"[4388976.018422, 3943444.304521, 4087214.80259, 3943444.112515, 3937149.551885, 3937113.562162001, 3937212.341692, 3943444.112895, 4087214.802937, 3943440.112016, 4087214.802063, 3943440.112257, 3937212.342844, 3937212.342464001, 3937212.341673, 3943444.11311, 3937212.343028, 3838742.892618, 3937212.342507, 3937141.14236, 4087143.602356, 4087143.602343, 4076674.042295001, 4064828.352981, 4087625.122202]"
pious-durian-639,10,0.05,0.002,tpch_static_1_MAB,0.01,0,,99988113.25005,"[4388976.036356, 3943444.292614, 4087214.803167, 3943444.11317, 3937149.552434, 3937113.564896001, 3937212.34209, 3943444.113409, 4087214.803492, 3943440.112585, 4087214.802361, 3943440.11238, 3937212.342641, 3937212.342487, 3937212.342111, 3943444.113669, 3937212.343541001, 3838742.893047, 3937212.342997, 3937141.142813, 4087143.602767, 4087143.602855, 4076674.047683001, 4064828.357652, 4087625.126833]"
smart-violet-638,8,0.05,0.002,tpch_static_1_MAB,0.01,0,,99988113.11089,"[4388976.034929001, 3943444.292557, 4087214.802569, 3943444.112633, 3937149.55213, 3937113.564347001, 3937212.341812, 3943444.112984, 4087214.803077, 3943440.112161, 4087214.796466, 3943440.104216, 3937212.334406, 3937212.334352, 3937212.333946, 3943444.104901, 3937212.337184, 3838742.885797, 3937212.334559, 3937141.134335, 4087143.594352, 4087143.594357, 4076674.034416, 4064828.344437, 4087625.113967]"
hopeful-salad-637,5,0.05,0.002,tpch_static_1_MAB,0.01,0,,100413831.088204,"[4388976.025254, 3943444.293525, 4087214.802963, 3943444.113035, 3937149.552421, 3937113.562317001, 3943444.113292, 4087214.80395, 3943440.11229, 4087214.802481, 3943440.112502, 3937212.342124, 3943444.113262, 3937212.343324001, 3838742.892742, 3937212.345441, 3937141.13514, 4087143.594577, 4087143.594505, 4076674.034505, 4064828.344104, 4095202.804945, 4076674.034722, 4076551.609165, 4076551.605618]"
likely-terrain-636,3,0.05,0.002,tpch_static_1_MAB,0.01,0,,100714678.86747798,"[4388976.020498, 3943444.302964, 4087214.802713, 3943444.112615, 3937149.551879, 3943444.113525, 4087214.803216, 3943440.112741, 4087214.802144, 3943440.111728, 3943444.113125, 3937212.343156, 3838742.892689, 3937212.342521, 3937141.142481, 4087143.602454, 4087143.601998, 4095202.813113, 4087143.602773, 4076551.612243, 4076551.612267, 4076551.612271, 4076551.617493, 4076551.6127, 4076551.612171]"
wobbly-silence-635,70,0.05,0.02,tpch_static_1_MAB,0.01,0,,99988113.22875,"[4388976.0375270005, 3943444.292182, 4087214.802752, 3943444.112554, 3937149.552197001, 3937113.564470001, 3937212.341833, 3943444.112995, 4087214.80304, 3943440.112081, 4087214.801979, 3943440.112157, 3937212.342257001, 3937212.342198, 3937212.341646, 3943444.112927, 3937212.343057, 3838742.892698, 3937212.342568, 3937141.142517, 4087143.60252, 4087143.602516, 4076674.042447, 4064828.352623, 4087625.123009]"
dandy-waterfall-634,50,0.05,0.02,tpch_static_1_MAB,0.01,0,,99988113.186383,"[4388976.024721, 3943444.302418, 4087214.803474, 3943444.11318, 3937149.552614, 3937113.564908001, 3937212.335652, 3943444.108743, 4087214.799295, 3943440.10571, 4087214.795538, 3943440.10541, 3937212.335892, 3937212.342217, 3937212.34171, 3943444.112996, 3937212.342954001, 3838742.892603, 3937212.34255, 3937141.142382, 4087143.602447, 4087143.602512, 4076674.0422200006, 4064828.352224, 4087625.122013]"
likely-dawn-633,25,0.05,0.02,tpch_static_1_MAB,0.01,0,,99988113.21335898,"[4388976.027234, 3943444.298136, 4087214.803107, 3943444.112913, 3937149.552622, 3937113.562553001, 3937212.342674, 3943444.11321, 4087214.803362, 3943440.112365, 4087214.802395, 3943440.112264, 3937212.342385, 3937212.342423, 3937212.341857, 3943444.11321, 3937212.34321, 3838742.892841, 3937212.342752, 3937141.142527, 4087143.602518, 4087143.602607, 4076674.040991, 4064828.348781, 4087625.114422]"
young-feather-632,15,0.05,0.02,tpch_static_1_MAB,0.01,0,,99988113.243936,"[4388976.037509001, 3943444.294353, 4087214.802951, 3943444.113115, 3937149.552304, 3937113.564393001, 3937212.342108, 3943444.113253, 4087214.804179, 3943440.112459, 4087214.802516, 3943440.112443, 3937212.34255, 3937212.342585, 3937212.341915, 3943444.113337, 3937212.343344, 3838742.892949, 3937212.342835, 3937141.142786, 4087143.602805, 4087143.603322, 4076674.043267001, 4064828.358163, 4087625.122495]"
sandy-firefly-631,10,0.05,0.02,tpch_static_1_MAB,0.01,0,,99988113.186649,"[4388976.015773, 3943444.293283, 4087214.803073, 3943444.112769, 3937149.5523, 3937113.564379001, 3937212.342083, 3943444.113255, 4087214.803397, 3943440.112359, 4087214.802297, 3943440.112277, 3937212.342356, 3937212.342478, 3937212.341866, 3943444.113508, 3937212.343235001, 3838742.88522, 3937212.334856, 3937141.135123, 4087143.602342, 4087143.602304, 4076674.042194, 4064828.352168, 4087625.121754]"
scarlet-sun-630,8,0.05,0.02,tpch_static_1_MAB,0.01,0,,99988113.12684602,"[4388976.020195001, 3943444.291975, 4087214.803502, 3943444.112866, 3937149.552387, 3937113.564457001, 3937212.342234, 3943444.113324, 4087214.803425, 3943440.11241, 4087214.802404, 3943440.112446, 3937212.342573, 3937212.342301, 3937212.334026001, 3943444.104984, 3937212.334936, 3838742.884673, 3937212.334783, 3937141.134746, 4087143.594571, 4087143.594531, 4076674.0345080006, 4064828.344485, 4087625.114104]"
lemon-feather-629,5,0.05,0.02,tpch_static_1_MAB,0.01,0,,100413831.14248802,"[4388976.020656001, 3943444.292383, 4087214.802806, 3943444.112537, 3937149.552056, 3937113.563715001, 3943444.113318, 4087214.803703, 3943440.112095, 4087214.802083, 3943440.112059, 3937212.341883001, 3943444.113063, 3937212.343047001, 3838742.892658, 3937212.342457, 3937141.142479, 4087143.602432, 4087143.602491, 4076674.042262001, 4064828.351797, 4095202.813046, 4076674.0427100006, 4076551.612348, 4076551.612404]"
efficient-pyramid-628,3,0.05,0.02,tpch_static_1_MAB,0.01,0,,100714678.918153,"[4388976.071323001, 3943444.302051, 4087214.802997, 3943444.113002, 3937149.551821, 3943444.11539, 4087214.803481001, 3943440.112942, 4087214.802243, 3943440.111929, 3943444.113236, 3937212.343293001, 3838742.892952, 3937212.342875, 3937141.142845, 4087143.602655, 4087143.602186, 4095202.813248, 4087143.60282, 4076551.612342, 4076551.612527, 4076551.612459, 4076551.612412, 4076551.61251, 4076551.612614]"
summer-surf-627,70,0.05,0.01,tpch_static_1_MAB,0.01,0,,99837700.440885,"[4388976.020173, 3943444.299332, 4087214.802769, 3943444.112567, 3937149.552379001, 3937113.562252001, 3937212.341808, 3943444.113083, 4087214.803865, 3943440.112125, 4087214.802034, 3943440.112054, 3937212.342288001, 3937212.342192, 3937212.342067001, 3937212.341557, 3943444.113011, 3937212.343024001, 3838742.892627, 3937212.342579, 3937141.142403, 4087143.602315, 4087143.602342, 4076674.047777, 4064828.352262]"
young-morning-626,50,0.05,0.01,tpch_static_1_MAB,0.01,0,,99837700.474243,"[4388976.020754, 3943444.297458, 4087214.803035, 3943444.116641, 3937149.556073, 3937113.565906001, 3937212.345546, 3943444.116978, 4087214.807329, 3943440.115986, 4087214.805992, 3943440.115941, 3937212.346068, 3937212.342434, 3937212.34261, 3937212.341661, 3943444.113288, 3937212.342974, 3838742.892695, 3937212.342886, 3937141.142397, 4087143.602506, 4087143.602472, 4076674.042387, 4064828.352226]"
fresh-river-625,25,0.05,0.01,tpch_static_1_MAB,0.01,0,,99837700.445568,"[4388976.034434, 3943444.293085, 4087214.802693, 3943444.112601, 3937149.552003, 3937113.564139001, 3937212.342051, 3943444.113695, 4087214.803423, 3943440.112236, 4087214.80216, 3943440.112023, 3937212.342176, 3937212.342254, 3937212.342059, 3937212.341485, 3943444.112983, 3937212.342917, 3838742.89263, 3937212.342598, 3937141.14243, 4087143.602406, 4087143.6024, 4076674.042393, 4064828.352294]"
fresh-voice-624,15,0.05,0.01,tpch_static_1_MAB,0.01,0,,99837700.43206,"[4388976.025638, 3943444.290647, 4087214.802674, 3943444.112525, 3937149.552111, 3937113.564260001, 3937212.341763001, 3943444.113008, 4087214.802922, 3943440.111994, 4087214.802135001, 3943440.112058, 3937212.342218, 3937212.342100001, 3937212.341926, 3937212.341502, 3943444.113071, 3937212.342923001, 3838742.892602, 3937212.342473, 3937141.142287, 4087143.602322, 4087143.602274, 4076674.0423480007, 4064828.352279]"
deep-pyramid-623,10,0.05,0.01,tpch_static_1_MAB,0.01,0,,99837700.450627,"[4388976.029648, 3943444.293379, 4087214.803011, 3943444.113042, 3937149.552219, 3937113.564358001, 3937212.342014, 3943444.113175, 4087214.803448001, 3943440.112419, 4087214.802373, 3943440.112166, 3937212.342322, 3937212.342405, 3937212.342315001, 3937212.341799, 3943444.11323, 3937212.343278, 3838742.892842, 3937212.342761, 3937141.142646, 4087143.60269, 4087143.602561, 4076674.04812, 4064828.352406]"
true-wave-622,8,0.05,0.01,tpch_static_1_MAB,0.01,0,,99988113.136804,"[4388976.02445, 3943444.298856, 4087214.806753, 3943444.116388, 3937149.545431, 3937113.557000001, 3937212.335284, 3943444.106661, 4087214.805456, 3943440.10567, 4087214.795826, 3943440.105308, 3937212.335618001, 3937212.335587001, 3937212.335165001, 3943444.106078, 3937212.336249, 3838742.885441, 3937212.335505, 3937141.143121, 4087143.602333, 4087143.602295, 4076674.0422220007, 4064828.352454, 4087625.121653]"
wobbly-yogurt-621,5,0.05,0.01,tpch_static_1_MAB,0.01,0,,100413831.148112,"[4388976.0183190005, 3943444.29333, 4087214.803265, 3943444.11263, 3937149.552237, 3937113.564074001, 3943444.113086, 4087214.803765, 3943440.112271, 4087214.802171, 3943440.11202, 3937212.341848, 3943444.113043, 3937212.343007, 3838742.892778, 3937212.342566, 3937141.142615, 4087143.602632, 4087143.602389, 4076674.042318001, 4064828.351856, 4095202.813067, 4076674.0427180007, 4076551.617833, 4076551.612274]"
eternal-dawn-620,3,0.05,0.01,tpch_static_1_MAB,0.01,0,,100714678.63605703,"[4388976.021235, 3943444.279454, 4087214.793965, 3943444.103136, 3937149.5432, 3943444.103864, 4087214.794911, 3943440.103655, 4087214.7931, 3943440.103292, 3943444.103426, 3937212.333833, 3838742.883587, 3937212.333422001, 3937141.133365, 4087143.593162, 4087143.593062, 4095202.803716, 4087143.593387, 4076551.603469, 4076551.603566, 4076551.604922, 4076551.604493, 4076551.603634, 4076551.605201]"
resilient-night-619,70,0.01,2e-07,tpch_static_1_MAB,0.01,0,,98623215.46810898,"[4388976.030226001, 3943444.304419, 4087214.803235001, 3943444.11271, 3937149.552068, 3937113.564402001, 3937212.342282001, 3850583.792023, 3937113.312138001, 3838766.9527310007, 3937212.282232001, 3937212.2821240006, 3838766.955346001, 3943444.116971, 3937212.287048001, 3937212.34623, 3937212.346205, 3793437.656224, 3937212.346354, 3937212.346380001, 3937212.34618, 3937212.346140001, 3937212.351916, 3937212.346292, 3937212.346233001]"
breezy-leaf-618,50,0.01,2e-07,tpch_static_1_MAB,0.01,0,,98623215.34213904,"[4388976.049159001, 3943444.266752, 4087214.795018, 3943444.106877, 3937149.544661, 3937113.554388001, 3937212.334406, 3850583.7845180007, 3937113.304722001, 3838766.9523530006, 3937212.2825480006, 3937212.282373001, 3838766.951800001, 3943444.113305, 3937212.2832750008, 3937212.342619001, 3937212.342649, 3793437.652543, 3937212.342509, 3937212.342672, 3937212.342613, 3937212.342576, 3937212.342643, 3937212.342609, 3937212.342551]"
crisp-firebrand-617,25,0.01,2e-07,tpch_static_1_MAB,0.01,0,,98623215.41961598,"[4388976.022845, 3943444.294902, 4087214.803183, 3943444.112924, 3937149.552264, 3937113.564471001, 3937212.342406001, 3850583.792053001, 3937113.312218001, 3838766.952881001, 3937212.282513001, 3937212.282301001, 3838766.9517350006, 3943444.113259, 3937212.2832900006, 3937212.342623001, 3937212.342677, 3793437.652646, 3937212.342564, 3937212.34275, 3937212.342633, 3937212.342762, 3937212.347021001, 3937212.353693001, 3937212.347002]"
graceful-snowflake-616,15,0.01,2e-07,tpch_static_1_MAB,0.01,0,,98623215.409479,"[4388976.018895, 3943444.296581, 4087214.808141, 3943444.113102, 3937149.552414, 3937113.564698001, 3937212.34245, 3850583.792234, 3937113.312363001, 3838766.9528970006, 3937212.2824480007, 3937212.282278001, 3838766.951851001, 3943444.113244, 3937212.2833620007, 3937212.342687001, 3937212.342674, 3793437.652545, 3937212.342641, 3937212.342783, 3937212.342582, 3937212.342593, 3937212.342631, 3937212.348205, 3937212.34318]"
sage-mountain-615,10,0.01,2e-07,tpch_static_1_MAB,0.01,0,,98578198.78076302,"[4388976.020944, 3943444.296751, 4087214.793324, 3943444.103101, 3937149.542785, 3937113.552714001, 3937212.332653001, 3850583.784354, 3937113.304095001, 3838766.943250001, 3937212.2727720006, 3943444.103879, 3937236.3935040007, 3937236.3933410007, 3793461.702834, 3937236.392902001, 3937236.392930001, 3937236.3933180007, 3937236.392879001, 3937236.3928940007, 3937236.393073001, 3937236.393106001, 3937236.393067001, 3793461.703016, 3937236.3932770006]"
